DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2014-02-15                22:27:19.637              45.60231061               1094.455455               46.60231061               1392503239.637            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8894527781E+000         1.9418211328E+000         4.0380709385E+002         4.1749620197E+002         2.1247823110E+000         2.5837461525E+000         
2014-02-15                22:27:21.072              45.60232722               1094.455853               46.60232722               1392503241.072            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8892600510E+000         1.9418211328E+000         4.0380709385E+002         4.1749620197E+002         2.1247823110E+000         2.5837461525E+000         
2014-02-15                22:27:21.987              45.60233782               1094.456108               46.60233782               1392503241.988            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8892600510E+000         1.9418211328E+000         4.0379461426E+002         4.1749620197E+002         2.1247823110E+000         2.5837461525E+000         
2014-02-15                22:27:22.502              45.60234377               1094.456251               46.60234377               1392503242.502            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8892600510E+000         1.9416466820E+000         4.0379461426E+002         4.1748948255E+002         2.1264595245E+000         2.5856678712E+000         
2014-02-15                22:27:23.973              45.60236081               1094.456659               46.60236081               1392503243.974            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8892032893E+000         1.9416466820E+000         4.0379461426E+002         4.1748948255E+002         2.1264595245E+000         2.5856678712E+000         
2014-02-15                22:27:24.907              45.60237162               1094.456919               46.60237162               1392503244.908            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8892032893E+000         1.9416466820E+000         4.0379932082E+002         4.1748948255E+002         2.1264595245E+000         2.5856678712E+000         
2014-02-15                22:27:25.430              45.60237767               1094.457064               46.60237767               1392503245.431            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8892032893E+000         1.9415853369E+000         4.0379932082E+002         4.1749356082E+002         2.1245442337E+000         2.5834733548E+000         
2014-02-15                22:27:26.894              45.60239461               1094.457471               46.60239461               1392503246.894            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8893416828E+000         1.9415853369E+000         4.0379932082E+002         4.1749356082E+002         2.1245442337E+000         2.5834733548E+000         
2014-02-15                22:27:27.823              45.60240537               1094.457729               46.60240537               1392503247.824            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8893416828E+000         1.9415853369E+000         4.0380926334E+002         4.1749356082E+002         2.1245442337E+000         2.5834733548E+000         
2014-02-15                22:27:28.341              45.60241135               1094.457873               46.60241135               1392503248.341            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8893416828E+000         1.9417096260E+000         4.0380926334E+002         4.1749914340E+002         2.1250401295E+000         2.5840415667E+000         
2014-02-15                22:27:29.786              45.60242809               1094.458274               46.60242809               1392503249.787            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8894167479E+000         1.9417096260E+000         4.0380926334E+002         4.1749914340E+002         2.1250401295E+000         2.5840415667E+000         
2014-02-15                22:27:30.709              45.60243876               1094.458530               46.60243876               1392503250.709            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8894167479E+000         1.9417096260E+000         4.0381257986E+002         4.1749914340E+002         2.1250401295E+000         2.5840415667E+000         
2014-02-15                22:27:31.220              45.60244469               1094.458672               46.60244469               1392503251.221            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8894167479E+000         1.9417891274E+000         4.0381257986E+002         4.1750318904E+002         2.1247305787E+000         2.5836868760E+000         
2014-02-15                22:27:32.657              45.60246132               1094.459072               46.60246132               1392503252.658            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8894261435E+000         1.9417891274E+000         4.0381257986E+002         4.1750318904E+002         2.1247305787E+000         2.5836868760E+000         
2014-02-15                22:27:33.565              45.60247182               1094.459324               46.60247182               1392503253.565            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8894261435E+000         1.9417891274E+000         4.0380674975E+002         4.1750318904E+002         2.1247305787E+000         2.5836868760E+000         
2014-02-15                22:27:34.069              45.60247765               1094.459464               46.60247765               1392503254.069            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8894261435E+000         1.9417966006E+000         4.0380674975E+002         4.1749658984E+002         2.1248674559E+000         2.5838437138E+000         
2014-02-15                22:27:35.542              45.60249471               1094.459873               46.60249471               1392503255.543            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8894774028E+000         1.9417966006E+000         4.0380674975E+002         4.1749658984E+002         2.1248674559E+000         2.5838437138E+000         
2014-02-15                22:27:36.464              45.60250538               1094.460129               46.60250538               1392503256.465            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8894774028E+000         1.9417966006E+000         4.0382044324E+002         4.1749658984E+002         2.1248674559E+000         2.5838437138E+000         
2014-02-15                22:27:36.976              45.60251130               1094.460271               46.60251130               1392503256.976            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8894774028E+000         1.9418352080E+000         4.0382044324E+002         4.1750706346E+002         2.1236173724E+000         2.5824112912E+000         
2014-02-15                22:27:38.424              45.60252807               1094.460674               46.60252807               1392503258.425            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8895223242E+000         1.9418352080E+000         4.0382044324E+002         4.1750706346E+002         2.1236173724E+000         2.5824112912E+000         
2014-02-15                22:27:39.352              45.60253881               1094.460931               46.60253881               1392503259.353            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8895223242E+000         1.9418352080E+000         4.0382244846E+002         4.1750706346E+002         2.1236173724E+000         2.5824112912E+000         
2014-02-15                22:27:39.881              45.60254492               1094.461078               46.60254492               1392503259.881            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8895223242E+000         1.9418467734E+000         4.0382244846E+002         4.1750007876E+002         2.1221303797E+000         2.5807072841E+000         
